eventID,eventDate,occurrenceID,basisOfRecord,recordNumber,catalogNumber,organismName,organismID,scientificName,lifeStage,sex,individualCount,taxonID,kingdom,phylum,family,genus,speciesEpithet,occurrenceStatus,recordedByID
NA,2015-06-21,63a32f2d-120c-4d65-a79f-4e54a9de0d46,MaterialSample,397,Genlab_ID,Lmu086,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fc11f871-505b-4848-8ba5-e78301104329,2015-06-21,4d549df8-bd34-4efc-aa03-353fadd9944b,MaterialSample,398,Genlab_ID,Lmu086,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fc11f871-505b-4848-8ba5-e78301104329,2015-06-21,c27226b8-04a0-4766-b52a-cd822dca5ec3,MaterialSample,399,Genlab_ID,Lmu179,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
cbda91c3-a702-45d9-ab65-bb1e865041ea,2015-06-21,0b444d0d-7dbc-4078-8db3-c79cacd35c82,MaterialSample,400,Genlab_ID,Lmu179,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
cbda91c3-a702-45d9-ab65-bb1e865041ea,2015-06-21,34b7ce75-21c8-44eb-b7bd-c2a0792fd2a4,MaterialSample,401,Genlab_ID,Lmu179,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fb6ba388-5cc2-4a13-806a-bdc7413d813f,2015-06-21,6306e6a1-cfa0-42d5-858c-acffd004e6ab,MaterialSample,402,Genlab_ID,Lmu149,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
88100093-03c9-46c9-a720-49c62c5a909d,2015-06-21,7af59321-0280-459b-9dab-bd4316b8ff8c,MaterialSample,403,Genlab_ID,Lmu129,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,4d6988f6-20a5-4a1b-8f2b-ba1eb7dce81c,MaterialSample,404,Genlab_ID,Lmu180,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,b66e43cc-797d-442e-9ae6-1f34d1029df8,MaterialSample,405,Genlab_ID,Lmu180,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fb6ba388-5cc2-4a13-806a-bdc7413d813f,2015-06-21,9b9eb64f-fb4d-4750-9939-da44887a4e37,MaterialSample,406,Genlab_ID,Lmu181,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
88100093-03c9-46c9-a720-49c62c5a909d,2015-06-21,3312da17-6df3-4507-9b40-c52b47cafa54,MaterialSample,408,Genlab_ID,Lmu149,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
e42950ca-7143-4f4b-b41f-4a2f9d0e3a6f,2015-06-21,0c4a0ae1-e144-4ab2-805e-df436850121a,MaterialSample,409,Genlab_ID,Lmu062,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
3ca93768-c29b-4b1c-94f0-d11af26d688d,2015-06-21,4f9358c2-1e04-439c-aa07-9c4888ba3383,MaterialSample,410,Genlab_ID,Lmu149,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
88100093-03c9-46c9-a720-49c62c5a909d,2015-06-21,c1c0df36-07bc-460c-a037-6fd791aed7a8,MaterialSample,411,Genlab_ID,Lmu129,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
45be5df6-621d-49eb-9424-a44705aca878,2015-06-21,92ec9a4c-2f03-4255-88cc-aea9630c7ca2,MaterialSample,414,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
69ea9e12-a4d4-456f-83a3-3772b82d8107,2015-06-21,a4fa4074-5e62-485a-8ace-db6d4a7de7f1,MaterialSample,415,Genlab_ID,Lmu184,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,dfa84310-f738-4c05-8c0d-3af3235d022a,MaterialSample,416,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,74e54757-06a3-469a-9b5c-287ef7a9b4ad,MaterialSample,417,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,3289ea48-ba86-436d-a35f-5aa2901709b8,MaterialSample,418,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2f399403-f8fa-4596-90b0-49dafb5bc818,2015-06-21,01cf2d7b-5194-4095-b62a-0ba226207d4a,MaterialSample,419,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2f399403-f8fa-4596-90b0-49dafb5bc818,2015-06-21,b757e368-024c-48ac-ba34-6e9b535ce9b9,MaterialSample,420,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
a1cea16f-e7f8-4d01-9a76-7940320d4478,2015-06-21,6b3c056d-8a47-436c-857c-03b029ba049b,MaterialSample,421,Genlab_ID,Lmu183,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
a1cea16f-e7f8-4d01-9a76-7940320d4478,2015-06-21,ee2072d4-3361-4c88-9072-5e4f397e125d,MaterialSample,422,Genlab_ID,Lmu129,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
2f399403-f8fa-4596-90b0-49dafb5bc818,2015-06-21,61898a45-c4e5-4694-932f-cb92ddffc45a,MaterialSample,423,Genlab_ID,Lmu129,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,61b323f1-ccd4-43dd-b177-ec210466455d,MaterialSample,424,Genlab_ID,Lmu043,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
31f42d70-6857-4134-a75b-a393b8ff14c2,2015-06-21,6dd12d41-faf0-40ac-994c-1d071a4db50d,MaterialSample,425,Genlab_ID,Lmu043,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
31f42d70-6857-4134-a75b-a393b8ff14c2,2015-06-21,83522e8b-6c17-4ce1-b607-382a0c7fac73,MaterialSample,426,Genlab_ID,Lmu062,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0ed225a6-d395-4f1b-b28e-98d4a26d14d3,2015-06-21,8a049613-126e-4c3b-8b7e-e4b245fe646b,MaterialSample,427,Genlab_ID,Lmu043,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
0ed225a6-d395-4f1b-b28e-98d4a26d14d3,2015-06-21,732c938b-2a9b-48dc-ae9f-ef85f7a0b50d,MaterialSample,428,Genlab_ID,Lmu062,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
6a9258ff-a501-4024-ad8b-a4b54ee5aad7,2015-06-21,a29c7522-8c04-4d19-9446-9f648dd2f1a3,MaterialSample,429,Genlab_ID,Lmu157,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,f24e59c6-4206-4a27-ae07-c055d0315954,MaterialSample,431,Genlab_ID,Lmu127,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,2fcf86c1-7bea-4e09-b555-fc15adcf778b,MaterialSample,432,Genlab_ID,Lmu132,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
NA,2015-06-21,b9cbf350-0d9e-4616-a576-028319c8afa6,MaterialSample,433,Genlab_ID,Lmu157,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
86a2e8ff-ee85-41d7-ba7b-9d28b2be3a18,2015-06-21,d77b2c70-3401-4e5d-a929-e593a7ceb227,MaterialSample,434,Genlab_ID,Lmu097,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
8d6538d9-447c-48b9-adbe-17bb84344f02,2015-06-21,375c86b7-ddd5-4520-99fd-dc6c933e576a,MaterialSample,435,Genlab_ID,Lmu157,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fad4b5cb-a9ce-475e-b9c8-e26a86376e0d,2016-05-21,43555bb0-ce19-4fd5-92ce-163b1aec87b0,MaterialSample,RL00213,Genlab_ID,Lla056,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
90a46d78-6d53-4eb0-916a-d9b9f2e2d5ec,2016-05-22,33dd609d-18a9-4f65-a348-7282bdc626ea,MaterialSample,RL00296,Genlab_ID,Lmu177,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
fad4b5cb-a9ce-475e-b9c8-e26a86376e0d,2016-05-21,e027816a-0920-4c27-b4e7-fa964c9bb6ac,MaterialSample,RL00215,Genlab_ID,Lla070,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
5e8745ba-0db9-4ab8-9cd8-0d5a9faf5fc8,2016-05-21,634dfb55-032d-4e41-98f6-3d5e9a611581,MaterialSample,RL00217,Genlab_ID,Lmu274,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
d4ce7e68-922c-4c69-a26f-f1c2f508427b,2016-05-21,fe95c1e8-d414-40f0-bf55-5bfa4b1a118d,MaterialSample,RL00218,Genlab_ID,Lla078,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,a06ea28d-a787-4e61-a336-0580228b8253,MaterialSample,RL00220,Genlab_ID,Lla055,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,b40c1b8a-bb6a-42fc-9ef2-4e84d5910cc5,MaterialSample,RL00222,Genlab_ID,Lla055,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,44252c54-208b-4c22-8af7-0879d8df6f4a,MaterialSample,RL00224,Genlab_ID,Lla055,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,edff5a92-0d63-4abf-8d45-8e2332577d9b,MaterialSample,RL00226,Genlab_ID,Lla055,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,7b55a5c3-f666-41ed-a208-ee5fdde1477d,MaterialSample,RL00228,Genlab_ID,Lla055,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,65494e0e-38b6-457a-b4e3-400fd2299271,MaterialSample,RL00230,Genlab_ID,Lla073,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,fcc25dfd-a983-4b1c-8f8b-9fbfd571f2e2,MaterialSample,RL00232,Genlab_ID,Lla064,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
748395d0-ea38-479b-9377-9a655a0366a6,2016-05-21,2b5ed0cc-1da3-467e-a08a-414ea0de6d69,MaterialSample,RL00234,Genlab_ID,Lla051,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
169550f1-0f0c-44b9-aa81-7651cda06f3f,2016-05-21,de6b452c-0e7a-4a2a-af72-4ccc7e6974e6,MaterialSample,RL00236,Genlab_ID,Lla051,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
a990011b-208d-4f67-9156-d54e068a8db6,2016-05-21,979af18f-f408-4a1d-ac79-14334d019188,MaterialSample,RL00238,Genlab_ID,Lmu272,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
a990011b-208d-4f67-9156-d54e068a8db6,2016-05-21,16729f91-f9f8-483f-96ba-b236ff396ae8,MaterialSample,RL00239,Genlab_ID,Lla054,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
69af5367-fd15-4631-a579-8c6ff40cbb33,2016-05-21,28eba4da-3fd7-4455-a402-35a293aab42e,MaterialSample,RL00241,Genlab_ID,Lla054,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
69af5367-fd15-4631-a579-8c6ff40cbb33,2016-05-21,d2610146-9456-412c-947e-a5af581eba75,MaterialSample,RL00243,Genlab_ID,Lla072,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
69af5367-fd15-4631-a579-8c6ff40cbb33,2016-05-21,c1e10a06-bb0d-4a94-b693-263fd8b4df3a,MaterialSample,RL00245,Genlab_ID,Lla054,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
69af5367-fd15-4631-a579-8c6ff40cbb33,2016-05-21,35a360c3-4fcb-4010-8349-2ea38ab31f39,MaterialSample,RL00247,Genlab_ID,Lmu251,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
3842ad22-1078-4cc7-affe-163806928472,2016-05-21,836e388a-67ef-40ad-92f0-699f8f9d651c,MaterialSample,RL00248,Genlab_ID,Lla072,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
8e5b785d-4910-4165-963b-2b279b9dfc14,2016-05-21,3604f0a0-6949-4670-b260-445999c69b33,MaterialSample,RL00249,Genlab_ID,Lla058,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
5706565c-f0a0-4127-92e0-066aed51e494,2016-05-21,e7824a94-cfe3-4418-b8bc-753548447412,MaterialSample,RL00256,Genlab_ID,Lla053,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
5706565c-f0a0-4127-92e0-066aed51e494,2016-05-21,d44d04df-226c-46ff-8cbe-0bc987006bec,MaterialSample,RL00258,Genlab_ID,Lla062,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
5706565c-f0a0-4127-92e0-066aed51e494,2016-05-21,edeb2046-c315-4c5c-b1de-049e9080a05b,MaterialSample,RL00260,Genlab_ID,Lla059,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
56137489-2f3f-482e-b2ba-d3b34c5d54c5,2016-05-21,3551707b-777f-4115-a4ff-c1511e60070e,MaterialSample,RL00262,Genlab_ID,Lla061,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,62525174-3656-4ff6-bfb8-3a556408f5ef,MaterialSample,RL00264,Genlab_ID,Lla052,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,3a5b4f87-ab9d-4637-826d-726940a22240,MaterialSample,RL00266,Genlab_ID,Lla052,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,574707f1-abc0-4a4c-886f-3b3ed17baf14,MaterialSample,RL00268,Genlab_ID,Lla074,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,169e84df-96b0-4276-90e1-5f187668add0,MaterialSample,RL00270,Genlab_ID,Lmu254,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,e6e3e863-7e1b-4df9-bc5f-ee931a7eba67,MaterialSample,RL00272,Genlab_ID,Lmu273,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c7d820c1-aa68-4eae-9423-f81fa786fe3c,2016-05-21,426a9c9d-17ac-4db4-abe8-369fd93844e1,MaterialSample,RL00274,Genlab_ID,Lmu254,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
4d937563-88e5-4f27-b86f-01171e85deb4,2016-05-21,2012ca34-e000-4c80-a9c9-5da53b22565b,MaterialSample,RL00275,Genlab_ID,Lla052,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
047116cc-73db-4cfe-9304-7f0ae324ee77,2016-05-21,d798b3f5-933a-4273-8ba5-a5c2d1df36b6,MaterialSample,RL00276,Genlab_ID,Lmu215,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
453b5167-c78d-4a6c-96a6-012051e3a3b2,2016-05-21,5d438a69-378c-4b2a-88a9-61763d9e14ef,MaterialSample,RL00278,Genlab_ID,Lla054,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
453b5167-c78d-4a6c-96a6-012051e3a3b2,2016-05-21,3528db9a-2cd2-4167-bcae-ee5b0a2e3231,MaterialSample,RL00280,Genlab_ID,Lla057,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
453b5167-c78d-4a6c-96a6-012051e3a3b2,2016-05-21,761c6c72-97d6-40b9-bba4-3cc019b17d83,MaterialSample,RL00282,Genlab_ID,Lla063,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
cb30a947-4b02-4ddf-ab08-e44c1878b1c9,2016-05-21,fb04e64e-75c7-4298-8289-22fe64042fb2,MaterialSample,RL00284,Genlab_ID,Lla045,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
cb30a947-4b02-4ddf-ab08-e44c1878b1c9,2016-05-21,f88371bb-89c6-4698-9d5d-c07a5c6649bd,MaterialSample,RL00286,Genlab_ID,Lla045,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
b14d3fc7-fa62-4f96-af17-7ed2d313e088,2016-05-21,a777ee42-6c26-4049-bbff-a3b0bdafd814,MaterialSample,RL00289,Genlab_ID,Lmu290,Create a unique ID,Lagopus muta,unknown,Male,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
f218c11d-b1f4-4edd-a37c-d20af603783c,2016-05-21,8bd254b4-10dd-49c8-89c0-b9f6a81e0fad,MaterialSample,RL00290,Genlab_ID,Lmu250,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
c0305ee6-7535-43d6-8635-18de3e1ea4df,2016-05-21,ad63b46b-4e67-4186-9e43-1b8fe0312b73,MaterialSample,RL00291,Genlab_ID,Lla060,Create a unique ID,Lagopus lagopus,unknown,Male,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
0c50c028-9ad3-422a-a27d-a3991d5c75b9,2016-05-22,74778ca4-7187-4495-a34b-ce42c58b0175,MaterialSample,RL00292,Genlab_ID,Lla040,Create a unique ID,Lagopus lagopus,unknown,Female,1,https://www.biodiversity.no/4066,Animalia,Chordata,Phasianidae,Lagopus,lagopus,Present,https://orcid.org/0000-0002-5119-8331
90a46d78-6d53-4eb0-916a-d9b9f2e2d5ec,2016-05-22,01854784-35ce-440c-b2ee-89e669feaa10,MaterialSample,RL00297,Genlab_ID,Lmu263,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
90a46d78-6d53-4eb0-916a-d9b9f2e2d5ec,2016-05-22,525a7a1c-2ccd-46ef-8db7-4560e01a627c,MaterialSample,RL00299,Genlab_ID,Lmu255,Create a unique ID,Lagopus muta,unknown,Female,1,https://www.biodiversity.no/4070,Animalia,Chordata,Phasianidae,Lagopus,muta,Present,https://orcid.org/0000-0002-5119-8331
